Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Uzbekistan,UZB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.5136876387581,39.6709294075913,41.1685228048386,34.6626309351177,24.2957177692089,23.6870604752879,19.2835384657629,18.6457163309307,16.0454807275332,13.7735112287368,12.3330657085125,18.4793085297626,24.1769774001928,25.3501332976894,21.9154164873001,21.3073855956297,23.2670310407511,24.4247464665459,22.7657914961315,..
Uzbekistan,UZB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,16.8020679454817,39.9146379836444,37.3630098468602,-5.11556176987391,8.03542014144152,14.688196326038,-5.11359352091635,10.6106843817181,-7.16468070694265,2.16184153969903,4.29433150254302,14.0877994087973,10.1646270760387,16.4152144866351,-20.1072658161765,13.4398609868584,19.0264071989964,17.2766843331387,-5.92542129079547,..
Uzbekistan,UZB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,6664822294.37399,9301941800.30217,11781319505.1331,12135932186.2604,12063324260.3018,14248021468.8549,12984519364.8865,13593834983.7329,12927452038.6041,11845442765.034,10549916892.6191,12412218530.1396,14135137288.3331,17025733993.0531,14536446559.4741,16442040412.3616,20965866718.848,25049592258.7526,26173300017.0365,..
Uzbekistan,UZB,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,5278581807.6021,7385508626.77699,10144956942.2404,9625985403.33296,10399473773.2446,11926968897.9336,11317072189.1272,12517891000.3666,11621024078.9472,11872252204.8244,12382086071.3175,14126449519.6693,15562350432.4286,18116943635.0735,14474121620.6024,16419423445.4802,19543449809.9447,22919909941.4143,21561808717.9146,..
Uzbekistan,UZB,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,9734511150000,13620006035000,18708850231000,17751787441000,19178218144500,21995152477400,20870409785400,23084903096900,21430943498500,21894246537400,22834458063700,26051330711800,28699351327000,33410411403600,26692491172400,30279924879900,36041106687100,42267814919600,39763268815200,..
Uzbekistan,UZB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,7713480000000,11183235000000,16043291000000,17114882000000,19178218144500,24452763654800,24603912141200,28585996683200,29977690693800,30487791851500,31501346049700,65870205026100,114514928815700,150747000000000,146403300000000,174834900000000,231640300000000,294192494161000,331145253809500,..
Uzbekistan,UZB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,6328126538.24697,8851137334.97958,12165067485.593,11677571266.7676,12090928284.6769,14254614638.5983,13019734006.3712,13644942280.4817,12972030799.1556,11872252204.8244,10623491738.6738,12880673500.8115,14190894258.339,17059027389.7613,14561318344.1846,16479144804.738,20962647200.8976,25070018775.0087,26172759003.5243,..
Uzbekistan,UZB,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,7346508402.19459,10047203412.5978,12502285220.9459,13013174016.4247,13189175021.55,15739562618.2059,14336360336.2779,15346771497.9211,14551288457.8539,13870657461.4979,12760331098.0526,15009757893.6861,17340305567.7388,19982988340.5962,16475353238.0793,18996072676.4774,25287269940.2205,30367235206.6985,31840702999.7952,..
Uzbekistan,UZB,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,5.55608310571884,4.92766583894998,2.58905357481948,0.652119670444511,-0.677562261030666,-2.2801675423592,-5.67224220179451,-5.0864823108745,-4.26609320983795,-3.20916897323542,-4.52616562177921,-5.60089112999652,-15.7841846981916,-14.2636561678619,-12.2206978603969,-14.8442005060628,-16.3071904563495,-17.2556513709422,-15.1958573890367,..
Uzbekistan,UZB,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,..,..,..,..,-534844739800,-2808107189700,-5873615040100,-4507276269400,-4663195260000,-1443792404500,-209091919400,-156684989000,-8596682409200,-8888748973900,-9322663424600,-14158231431900,-14452079307300,-15932519741700,-17562588747000,..
Uzbekistan,UZB,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1173717000000,1389109000000,1008949000000,321988000000,-534844739800,-2353875782300,-7237227183400,-7798153950600,-7970320421500,-7103524587700,-11560816499300,-19964591557500,-74762231738400,-84820200000000,-81638900000000,-121802100000000,-162350000000000,-207841793655600,-221034970508300,..
Uzbekistan,UZB,External balance on goods and services (current US$),NE.RSB.GNFS.CD,962915531.782233,1099430936.77779,765050803.760995,219694054.393363,-337193442.249641,-1372179957.14072,-3829747575.53949,-3722289683.63317,-3448939514.48437,-2766183784.61529,-3898761607.80141,-3904001594.15506,-9264669122.96256,-9598533403.68318,-8119830715.35308,-11480513578.3598,-14692114338.7646,-17711524843.7502,-17469962042.0738,..
Uzbekistan,UZB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.2167337004859,20.0829098757359,16.2339042416755,21.0964260774202,15.7770566776219,13.3983031953089,12.517313116097,13.8661401706269,14.9082910918395,15.4883044347435,17.6278326041901,23.5509763848597,30.3280220309687,36.6925126519291,55.7841269753241,57.7526022783528,58.8223840472191,59.4107717535195,60.5136500172241,..
Uzbekistan,UZB,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,3941904420.4,4054039159.6,4501046823.5,6392178886.5,7158772482.8,7668625190.3,8071931949.6,9800953006.4,11685190896,13046467362.6,14591610516.1,15587757611.7,16996258116.5,23925665500.5,34002515490.6,39817348857.7,45895658673.5,53266873016.7,63345538498.1,..
Uzbekistan,UZB,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,617180000,862621000,1306462000,3117401000,3730452000,3910000000,4124838000,5481000000,6864091000,7314516000,8148700000,8034500000,7060924000,8578600000,11829198000,13862341000,16637283000,20276309000,24180685000,..
