Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Uzbekistan,UZB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,301.740786046512,302.624779008568,303.508771909425,304.392764871481,305.276757772338,306.160750734394,307.044743635251,307.928736597307,308.812729498164,337.447980416157,333.861689106487,360.489596083231,342.264381884945,324.039167686659,305.997552019584,260.097919216646,262.545899632803,..,..,..
Uzbekistan,UZB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,49.30444444,49.44888889,49.59333333,49.73777778,49.88222222,50.02666667,50.17111111,50.31555556,50.46,55.139,54.553,58.904,55.926,52.948,50,42.5,42.9,..,..,..
Uzbekistan,UZB,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3800,4000,4100,5162,6654,8722.1,14832.8,23834.9,29275.4,36896.6,38055,52450,57384,81717,98003,118933,130274,140283,..,..
Uzbekistan,UZB,Arable land (% of land area),AG.LND.ARBL.ZS,9.93002179648962,9.83751697309993,9.74844426298321,9.65947539253805,9.57117818175144,9.48351227257812,9.39421753097751,9.30496180491017,9.27972023157996,9.17158420335906,9.15883438381628,9.1386964692638,9.12373719605889,9.15549704350195,9.12969476909111,9.11397403399046,9.14213483656037,9.14331101781459,..,..
Uzbekistan,UZB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.162103188492561,0.158405921581941,0.15457482938394,0.15071944464806,0.146976418176234,0.143391454577071,0.139908877423317,0.136421448412255,0.133805406572228,0.131417429170689,0.128986917767252,0.126540038212175,0.124169497944151,0.12235815516725,0.11978072534896,0.117279980525467,0.115301101592764,0.113008114734342,..,..
Uzbekistan,UZB,Arable land (hectares),AG.LND.ARBL.HA,4328000,4289000,4250000,4211000,4172000,4133000,4094000,4055000,4044000,4041000,4035300,4026400,4019800,4033500,4023000,4016100,4028500,4029000,..,..
Uzbekistan,UZB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,..,..,..
Uzbekistan,UZB,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,19,..,..,..,19,..,..,..
Uzbekistan,UZB,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,3400,3100,3800,4100,4078,8513,11052,13670,17116,22956,27267,31450,33600,40000,46100.002,53000,55000,55600,..,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,5.13791576915437,2.76989114094737,7.38071885456311,-2.61346198067474,6.21649482923412,8.46657187059554,-3.65066552786237,-5.03420323589361,-11.4927721906496,-15.8799844196556,-10.8292779073533,-7.49890108514908,-11.7779425498266,-9.96164356990116,-3.05686043546749,5.08965737321028,0.825007391277821,3.73646692227192,16.1789987595168,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,134.4224,131.3948,137.2899,124.512,135.8014,138.6782,123.1859,121.417,113.1595,107.5503,114.0078,118.2658,112.7949,115.1171,123.9451,134.3607,128.9082,132.6306,148.5388,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.03472727468172,4.85281286665302,4.99330891026782,4.45651377155528,4.78418105352781,4.81134014423661,4.20977063590157,4.0848046860347,3.74415254822206,3.49764512064744,3.64421845300852,3.71680877488413,3.48417486035642,3.49213238730726,3.69033904584871,3.9236623289729,3.68952648984493,3.72011269845735,4.08501666540206,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,1.174,1.3543,1.5718,1.4087,1.6688,1.6638,1.7801,1.8044,1.8092,1.8795,1.9679,1.4615,1.7918,1.8242,1.9178,1.7903,1.8001,1.758,1.7694,..
