Country Name,Country Code,Series Name,Series Code,Year,Value
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2017,2.5326902520244
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2018,4.13081959797778
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2019,2.88914497706222
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2020,4.67514795191437
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2021,5.54292931246213
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2022,5.54292931246213
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2023,5.54292931246213
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2024,5.54292931246213
Uzbekistan,UZB,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2025,
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2006,2509934677.79788
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2007,2792197367.4674
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2008,5089533980.81468
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2009,3160435902.94273
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2010,3037761383.05136
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2011,4729279941.3786
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2012,5143878303.88467
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2013,5422851493.41171
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2014,4006527204.33851
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2015,2554699780.79805
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2016,1522529644.83083
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2017,2102744016.80301
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2018,3656056559.16942
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2019,2528377141.4092
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2020,986168016.619761
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2021,5858979284.15965
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2022,5858979284.15965
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2023,5858979284.15965
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2024,5858979284.15965
Uzbekistan,UZB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2025,
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2006,14.5572373519477
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2007,12.0133811350554
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2008,16.2753338268482
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2009,9.1378461343451
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2010,6.00105803419677
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2011,7.71333296314229
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2012,7.53015271315858
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2013,7.28856912993282
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2014,4.88837665581086
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2015,2.91556133429393
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2016,1.75021563421201
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2017,3.32217396691367
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2018,6.75288149255514
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2019,4.16917666591547
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2020,1.65179797036212
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2021,8.43809016319972
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2022,8.43809016319972
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2023,8.43809016319972
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2024,8.43809016319972
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2025,
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2006,129865098.523881
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2007,157595601.250752
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2008,195802970.042111
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2009,211785675.315786
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2010,302243676.338909
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2011,361755472.701737
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2012,403955809.766251
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2013,433010743.06584
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2014,477013213.903742
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2015,505445426.808571
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2016,506965670.809514
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2017,357678081.52374
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2018,294679136.131752
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2019,327534720.19261
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2020,326158073.046008
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2021,352058201.961115
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2022,352058201.961115
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2023,352058201.961115
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2024,352058201.961115
Uzbekistan,UZB,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2025,
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2006,0.753197714533684
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2007,0.678052363021433
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2008,0.626139586401505
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2009,0.612341137085574
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2010,0.597078444771353
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2011,0.590013796344235
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2012,0.591353208066819
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2013,0.581986937808135
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2014,0.582005347882159
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2015,0.576841613278885
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2016,0.582779616851518
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2017,0.565103884009819
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2018,0.544284053712319
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2019,0.54008956588774
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2020,0.546303706868585
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2021,0.507033513307251
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2022,0.507033513307251
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2023,0.507033513307251
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2024,0.507033513307251
Uzbekistan,UZB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2025,
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2006,17.0939579207232
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2007,14.674892688177
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2008,19.5069752793442
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2009,12.4962256233057
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2010,9.44609386657345
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2011,12.2157912874243
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2012,11.4204170820215
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2013,10.2026494316462
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2014,7.1660970165002
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2015,4.7590524092482
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2016,3.9748906997361
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2017,5.85486421893807
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2018,10.8837010905329
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2019,7.05832164297769
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2020,6.32694592227649
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2021,13.9810194756618
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2022,13.9810194756618
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2023,13.9810194756618
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2024,13.9810194756618
Uzbekistan,UZB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2025,
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2006,37.6237123848804
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2007,38.2253199192653
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2008,45.873563344738
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2009,34.8833313564154
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2010,31.1787919809898
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2011,33.0283822571247
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2012,32.2990085992286
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2013,29.0036488452485
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2014,29.888759393549
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2015,25.3737197572738
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2016,24.1399990096456
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2017,31.5385924944595
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2018,34.6156823591919
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2019,34.4195348066502
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2020,33.7105447763566
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2021,33.5498235279788
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2022,33.5498235279788
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2023,33.5498235279788
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2024,33.5498235279788
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2025,
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2006,4968990166.27892
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2007,7038715993.46217
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2008,11749721023.9536
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2009,9037404014.12711
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2010,10863625161.351
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2011,14479570168.9317
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2012,15587012182.93
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2013,14307348581.9345
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2014,16084845692.259
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2015,13083702976.0479
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2016,11259271830.6326
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2017,12920414826.6352
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2018,12688506282.4887
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2019,13073640573.2017
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2020,11986109250.1744
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2021,13490155669.7778
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2022,13490155669.7778
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2023,13490155669.7778
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2024,13490155669.7778
Uzbekistan,UZB,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2025,
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2006,28.8193831854938
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2007,30.2839544639956
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2008,37.5733088251377
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2009,26.1300687218851
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2010,21.4609499675522
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2011,23.6158035177752
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2012,22.8179158108555
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2013,19.2297538171877
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2014,19.625171672169
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2015,14.9318283083875
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2016,12.9430344129723
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2017,20.4132625920077
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2018,23.4361744290555
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2019,21.5578270834939
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2020,20.0763263443074
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2021,19.4284950221516
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2022,19.4284950221516
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2023,19.4284950221516
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2024,19.4284950221516
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2025,
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2006,12776494216.9178
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2007,17985834118.4352
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2008,22575730919.9581
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2009,27236828134.9799
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2010,40919563274.0509
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2011,48052039160.8417
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2012,54032504086.7659
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2013,59539164361.1457
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2014,67674861750.9334
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2015,74303403461.0591
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2016,73792830153.391
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2017,52546736512.288
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2018,42195515525.4447
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2019,48564113123.503
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2020,47785347371.4739
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2021,49922061225.8116
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2022,49922061225.8116
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2023,49922061225.8116
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2024,49922061225.8116
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2025,
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2006,478.537534731781
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2007,664.272004884738
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2008,821.091707098887
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2009,974.856236162155
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2010,1441.56539869506
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2011,1667.13084700398
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2012,1846.51367639234
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2013,2003.06264843472
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2014,2239.18456758233
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2015,2416.42223743748
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2016,2358.76135970268
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2017,1651.41715830271
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2018,1303.39717853851
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2019,1473.2156412856
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2020,1422.76002217429
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2021,1457.84675888408
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2022,1457.84675888408
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2023,1457.84675888408
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2024,1457.84675888408
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2025,
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2006,133869214.390405
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2007,2111799464.40153
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2008,4357588154.90538
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2009,3835522789.55488
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2010,5812295360.80808
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2011,7088780704.67044
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2012,8530302492.05123
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2013,7611807823.91955
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2014,11500949884.6443
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2015,10463913404.0022
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2016,8821655733.80267
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2017,8504193347.29029
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2018,5200238365.11266
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2019,6943002868.25481
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2020,6167192074.7402
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2021,1889277541.85557
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2022,1889277541.85557
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2023,1889277541.85557
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2024,1889277541.85557
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2025,
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2006,0.776420974313826
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2007,9.08598086304784
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2008,13.9347142917891
Uzbekistan,UZB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2009,11.0897414698689
